kml_file,type,name,order,lat,lon,station,dir
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,224,14.6539678,-90.4777692,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,225,14.6540194,-90.477725,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,226,14.6540786,-90.477693,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,227,14.6541268,-90.4776827,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,228,14.6541738,-90.4776164,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,229,14.6542524,-90.4775401,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,230,14.6543499,-90.4774063,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,231,14.6544695,-90.4771629,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,232,14.6545376,-90.4769336,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,233,14.6545659,-90.4767809,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,234,14.6545552,-90.476545,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,235,14.6544883,-90.4761779,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,236,14.6544066,-90.4754946,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,237,14.6543889,-90.4753439,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,238,14.6544126,-90.4752,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,239,14.6543901,-90.4751239,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,240,14.6543399,-90.4750255,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,241,14.6542577,-90.4749414,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,242,14.6540803,-90.474875,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,243,14.6537592,-90.4747557,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,244,14.6534387,-90.4746377,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,245,14.6529528,-90.4744462,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,246,14.6526122,-90.4743192,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,247,14.652245,-90.474183,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,248,14.6519232,-90.4740852,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,249,14.651467,-90.4739968,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,250,14.6512028,-90.4739406,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,251,14.651087,-90.4738927,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,252,14.6509695,-90.4738182,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,253,14.6509201,-90.4737697,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,254,14.6508486,-90.4737038,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,255,14.6507809,-90.4736176,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,256,14.6507207,-90.4734881,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,257,14.6506601,-90.4733257,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,258,14.6505803,-90.4731162,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,259,14.6504596,-90.472909,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,260,14.650363,-90.4727792,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,261,14.6502897,-90.4726857,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,262,14.6502131,-90.4726059,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,263,14.6500912,-90.4724838,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,264,14.6500185,-90.4724355,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,265,14.6499356,-90.4723964,,
